practice_code_standardised,profile,kmeans_silhouette,gmm_maximum_posterior,gmm_retention_share,kmeans_gmm_disagreement
G82215,2,0.0579714458172474,0.9661412355669518,1.0,False
G82217,1,0.06937715450357,0.991950112028764,1.0,False
G82218,3,0.1771753762190291,0.7825467901211715,1.0,False
G82219,2,0.0665446349478996,0.9571586790312469,1.0,False
G82224,2,0.2228937125403457,0.9994640711066918,1.0,False
G82226,2,0.1307380735068035,0.9595058899277288,1.0,False
G82227,3,0.2723194426951694,0.9998827634807084,1.0,False
G82228,1,-0.0641998145503663,0.8335584189008316,1.0,True
G82229,2,0.0324885983842217,0.9565463293835196,1.0,False
G82231,1,-0.0245139786265402,0.7832927251539982,1.0,True
G82232,1,0.0309503469813551,0.6878472264512824,1.0,True
G82233,1,0.0828928594576564,0.9532938385140716,1.0,False
G82234,2,0.1435314238172565,0.9604906991075932,1.0,False
G82235,2,0.1200771959100478,0.9869792335936912,1.0,False
G82600,3,0.0982773095529281,0.9400409900132408,1.0,True
G82604,1,-0.0043215720408793,0.5088310447852511,0.8666666666666667,True
G82631,1,0.1811455259321324,0.9999985092023096,1.0,False
G82634,2,0.162665616598239,0.9881380857777684,1.0,False
G82635,1,-0.0300629277186041,0.8463728618452376,1.0,False
G82641,2,0.0830112352844984,0.9906294527254093,1.0,True
G82647,3,0.1249561422476431,0.8894636149396012,1.0,True
G82648,1,0.149105148114629,0.9500249645232892,1.0,False
G82650,3,0.1296739567301135,0.9999912871569768,1.0,True
G82652,2,0.2218437276869654,0.9979613315596104,1.0,False
G82658,2,0.010636185611518,0.9400878234294328,1.0,False
G82665,3,0.0643170516409225,0.6378069994808979,1.0,True
G82666,3,0.1001084789629237,0.7684302660427295,1.0,False
G82679,1,0.1216487815488197,0.9974980058381075,1.0,False
G82682,1,-0.0450303145070084,0.954490356415072,1.0,True
G82684,2,0.0135030342498718,0.926318705502298,1.0,False
G82687,1,0.018780665347048,0.6998881834271761,1.0,True
G82691,2,0.0761835185022524,0.9527088899394128,1.0,False
G82693,3,0.1181096457431237,0.7011050013791119,1.0,False
G82696,2,0.1074546047746817,0.6511679585926908,0.9666666666666668,True
G82697,1,-0.043693303583898,0.7679790413492562,1.0,True
G82698,1,0.1189892933271013,0.7949419704092598,1.0,False
G82700,3,0.3101751260887577,0.99997501310147,1.0,False
G82702,1,0.0282300146533376,0.9677391271966322,1.0,False
G82708,1,0.0369570496007298,0.5436259747188262,0.5666666666666667,False
G82711,3,0.015464354076981,0.9720590992474484,1.0,True
G82719,3,0.2886273686329474,0.9880145291796736,1.0,False
G82721,1,0.0352118088178545,0.9999886646776284,1.0,False
G82729,2,0.1470372492932669,0.9964493418283716,1.0,False
G82730,2,0.0082385932551242,0.9130789493858372,1.0,False
G82733,2,0.1795029144710252,0.9976591504455724,1.0,False
G82737,3,0.2525984933418207,0.9765658614291788,1.0,False
G82741,1,-0.0518839912295841,0.8595820181825288,1.0,False
G82744,1,0.008157877268939,0.5426618538622333,0.5666666666666667,False
G82753,1,0.1956667129289041,0.9998736037732402,1.0,False
G82754,2,0.2791649026741586,0.998158449171706,1.0,False
G82763,2,0.0427335326419064,0.6623584615320292,1.0,False
G82768,2,0.1479472472806887,0.991478442921926,1.0,False
G82780,1,-0.0039801013595513,0.9023170071309377,1.0,False
G82790,3,0.1775828237023199,0.8492852022687347,1.0,False
G82796,2,0.1816489068380689,0.9961224527590896,1.0,False
G82799,3,0.2506591782360018,0.9694569035434948,1.0,False
G82802,2,0.2578192467281134,0.9943681614274164,1.0,False
G82808,2,0.1907499781961782,0.9932316379208286,1.0,False
G82888,2,0.1543773921989622,0.8290953563387458,1.0,False
G83001,1,-0.0504909452096416,0.3992430736735998,0.6,True
G83002,2,0.1153224260450848,0.5831726182702502,0.9,True
G83004,1,-0.0200255756489132,0.8998439646884004,1.0,True
G83006,1,0.0525811344702844,0.5910954688349557,0.9333333333333332,False
G83009,1,0.0273657519308986,0.6358494719209675,1.0,True
G83010,1,-0.0320325873218171,0.8534777524930721,1.0,True
G83012,1,0.0797777307879745,0.9604459019032594,1.0,False
G83013,1,0.0194536033189904,0.993839349086578,1.0,False
G83015,2,0.10129152936812,0.860192094049923,1.0,True
G83016,1,0.1984818567393562,0.9999999999937684,1.0,False
G83018,3,0.2011883879642935,0.9458288729748424,1.0,False
G83019,1,0.1944249241566098,0.9999999999999892,1.0,False
G83021,1,-0.0276243090322037,0.8025214721435057,1.0,False
G83025,1,-0.0459774729718077,0.9496743620154092,1.0,False
G83026,1,0.2128036320868374,0.9999875401322756,1.0,False
G83027,1,-0.0220742685915239,0.8437496412923439,1.0,False
G83028,1,0.1151141315593815,0.999749554771399,1.0,False
G83029,1,0.0240773254865451,0.993735345100408,1.0,False
G83030,1,0.1867558763759652,0.9941977247921148,1.0,False
G83031,3,0.0889612514983942,0.9991198580126872,1.0,True
G83033,2,0.0756092480652449,0.9600634448539356,1.0,True
G83039,1,0.0346000683189071,0.9998622992515548,1.0,False
G83044,3,0.2417265406993493,0.977051113779244,1.0,False
G83046,3,0.1621550758725282,0.9007300414643334,1.0,False
G83049,3,0.2543461967284424,0.99959305168719,1.0,False
G83052,1,-0.0068539481166412,0.9999959523291146,1.0,False
G83053,1,-0.0802929379989914,0.758134533451887,1.0,True
G83057,3,0.2812113376783439,0.9994349430398108,1.0,False
G83058,1,0.1774995305023645,0.9891871828515018,1.0,False
G83060,1,0.2549116711630911,0.99999999471045,1.0,False
G83062,1,-0.0431126865221578,0.802089517227323,1.0,True
G83065,3,0.0856130176849715,0.8305162551260905,1.0,True
G83066,1,0.0403677212819138,0.9927414641400178,1.0,False
G83067,1,0.2205469007475141,0.9949525369341808,1.0,False
G83628,3,0.2333990509294644,0.8073599682482687,1.0,False
G83630,1,0.1888041904121492,0.9942537124398608,1.0,False
G83631,1,0.187648592523748,0.9999999961491816,1.0,False
G83633,1,0.1308566866131357,0.9999853150809732,1.0,False
G83635,1,0.1185336578094798,0.9995987372396384,1.0,False
G83641,1,0.1225438910900188,0.9999923068840724,1.0,False
G83642,3,0.2568000914196932,0.9811703625477596,1.0,False
G83647,1,0.2284795763579171,0.9993928205038244,1.0,False
G83654,1,0.2182844606347621,0.9999428800206832,1.0,False
G83673,1,0.0811943518965073,0.8455574975037619,1.0,False
G83680,1,0.0602476856562901,0.7461389825238542,1.0,False
G84001,1,-0.0537339887566087,0.5407776753411625,0.7333333333333333,True
G84002,2,0.020732418769516,0.92498160174744,1.0,False
G84003,1,-0.0403266893717864,0.4773697186901026,0.8333333333333334,False
G84004,3,0.0106066558257125,0.5207816750027716,0.8333333333333334,True
G84005,3,0.2239450105878586,0.7376547154990536,1.0,True
G84006,1,-0.0250649397803661,0.6214512041664948,1.0,True
G84007,3,0.2956219487646755,0.9992298033608364,1.0,False
G84008,2,0.1274768770120713,0.9337791676333228,1.0,False
G84009,1,-0.0826919987706105,0.710206720371189,1.0,True
G84010,2,0.0857005454478891,0.9777304684758136,1.0,False
G84011,1,0.0552130621621971,0.5987635916606555,0.9,False
G84013,1,-0.0373600085860146,0.7363012716384231,1.0,True
G84015,3,0.2438458597021461,0.998328344970788,1.0,False
G84016,1,-0.0109465787179488,0.825483884135777,1.0,True
G84017,3,0.2663430790102104,0.996381091932817,1.0,False
G84018,1,-0.0603084372622416,0.7983392512299748,1.0,True
G84019,3,0.064711233523412,0.4646941896516547,1.0,True
G84020,2,0.0808723288852308,0.9282305678343924,1.0,False
G84023,1,0.1159545294697383,0.9997133757746984,1.0,False
G84024,1,0.1542120449037767,0.9625820216783064,1.0,False
G84025,1,-0.0104381233874396,0.8131711014960049,1.0,False
G84027,3,0.1586647782845725,0.994120740439446,1.0,False
G84028,1,-0.0133515778924417,0.7173755859819037,1.0,False
G84029,1,0.2143608976206066,0.9999794602276476,1.0,False
G84030,3,0.2126568344489849,0.9924396839017532,1.0,False
G84032,3,0.1269877679218905,0.9162805191651932,1.0,False
G84033,1,-0.0731967671508992,0.7673554360599554,1.0,True
G84035,1,0.064695623508592,0.8453029099012488,1.0,False
G84039,1,0.0576453002936778,0.9396056994978836,1.0,False
G84040,3,0.2416584588219595,0.9687574798354046,1.0,False
G84041,1,0.1533411088496967,0.9999883233193676,1.0,False
G84604,1,0.0719220631092699,0.901571888098818,1.0,False
G84607,1,-0.0850717518276357,0.5397468216276712,0.7333333333333333,True
G84609,3,0.1893598362949385,0.7803917470073167,1.0,True
G84621,3,0.1028428257703982,0.6169984504992546,1.0,False
G84624,1,0.132427573068814,0.9893546643301658,1.0,False
G84625,1,0.0986353813845783,0.9977187667052494,1.0,False
G84627,1,-0.0387177658917871,0.6786362059562666,1.0,True
G84629,1,0.0735232744629277,0.8296945520601968,1.0,False
G84630,1,0.0413455673436696,0.9858707902394006,1.0,False
G85001,3,0.0490600063142814,0.5803650884828554,1.0,True
G85002,3,0.0504971217601452,0.9999999364889034,1.0,True
G85004,1,0.1292350162942435,0.9924297378979706,1.0,False
G85006,1,-0.0169767175171144,0.9999992603637936,1.0,False
G85011,3,0.1701693229389078,0.96632789879522,1.0,False
G85013,1,0.0510903837278443,0.9996060899510514,1.0,False
G85014,3,0.1692002335563249,0.9720076849408156,1.0,False
G85015,1,0.0226928106929983,0.8635205333008952,1.0,False
G85016,1,0.1713830599614642,0.9995583140889754,1.0,False
G85019,1,0.1782648709209273,0.9996945895012256,1.0,False
G85021,1,0.1580150693714857,0.999806211146939,1.0,False
G85022,1,-0.0495915895098501,0.915136198651606,1.0,False
G85023,2,0.1259700739349109,0.5189269649660119,0.5666666666666667,True
G85024,1,0.0767236095133032,0.9994767660007716,1.0,False
G85025,1,0.1728303367943517,0.9999997266568474,1.0,False
G85026,1,0.0799591748181668,0.9999999112402488,1.0,False
G85028,1,0.0626463460893088,0.9982640560699684,1.0,False
G85029,1,0.1768733396798302,0.9999999999072636,1.0,False
G85030,1,0.1622211353772516,0.9999999999999928,1.0,False
G85031,3,0.2563536239768471,0.9737379893967236,1.0,False
G85032,1,0.1237132013998243,1.0,1.0,False
G85034,1,0.1180666485281294,0.9994383935449777,1.0,False
G85038,1,0.057614009694721,0.98320701420446,1.0,False
G85039,1,-0.018615476360467,0.9998903711041166,1.0,False
G85040,1,0.0578676298307733,0.9999999209466596,1.0,False
G85041,1,0.0109651712121257,0.7029077659348697,0.9666666666666668,True
G85042,1,0.0357197568146063,0.6516642425647196,1.0,True
G85044,1,0.0238436259784078,0.9999993941730192,1.0,False
G85045,1,-0.0276876678470867,0.4347963973914288,0.5333333333333333,False
G85046,2,0.2437693791155012,0.9783018101187436,1.0,False
G85051,1,-0.0279848819551899,0.9593106532786324,1.0,False
G85052,1,0.0377142400867131,0.9935415460528616,1.0,False
G85053,1,0.0508189820841396,0.9934274256692316,1.0,False
G85054,1,0.2415973073113941,0.9999999477591728,1.0,False
G85057,1,0.206687891856718,0.9995644344441248,1.0,False
G85061,1,0.0782826588695857,0.8320456511807062,1.0,False
G85073,1,0.18997071132584,0.9999992017306903,1.0,False
G85076,1,0.1982744531437294,0.9985775036326072,1.0,False
G85083,1,0.0188762530524258,0.99896844788879,1.0,False
G85085,1,0.1489802651687919,0.9999993567417044,1.0,False
G85086,1,0.1158559559390594,0.9999820995360322,1.0,False
G85087,1,0.1532476288105111,0.9999999898587256,1.0,False
G85091,1,0.1352746512939382,0.9974352420465952,1.0,False
G85096,1,0.0906739445201455,0.9999039736259672,1.0,False
G85100,3,0.1164771358149521,0.8393992459695309,1.0,False
G85102,1,0.2085741406468087,0.999999994054992,1.0,False
G85104,1,0.1396541143564331,0.9999997340944018,1.0,False
G85105,1,0.0132062468256331,0.7996010881271002,1.0,False
G85109,2,0.1495312500574689,0.9880058144338614,1.0,False
G85114,1,0.0827320219204244,0.9999999656598608,1.0,False
G85119,1,0.0073558517808449,0.5261337750854279,1.0,False
G85120,3,0.0702335456535557,0.9697876884495223,1.0,True
G85121,1,0.1451410248282144,0.9933339496611292,1.0,False
G85123,1,0.0927498204298964,0.5054228735500607,0.7,True
G85125,1,0.0755283404748629,0.8500031133407828,1.0,False
G85127,1,-0.012510287524914,0.9999996607683465,1.0,False
G85129,1,0.1983421404479033,0.9997902713891788,1.0,False
G85130,3,0.1014226177038339,0.8502016223567109,1.0,True
G85132,1,0.0686800208457078,0.999999984193366,1.0,False
G85134,1,0.0945757343069605,0.999971921834146,1.0,False
G85135,3,0.1258757766680895,0.7949261146675085,1.0,False
G85136,3,0.154850185464869,0.993567079907066,1.0,True
G85137,2,0.1235249092835046,0.9399949406715,1.0,True
G85138,2,0.0883072855514263,0.7370102418850416,1.0,False
G85623,1,0.1710375644935523,0.9994073907981093,1.0,False
G85632,1,0.1596692556890961,0.9999999995958966,1.0,False
G85633,1,0.1050361043227308,0.9999998542057148,1.0,False
G85642,3,0.0677107392771785,0.6062262261435809,1.0,True
G85644,3,0.0926876828334209,0.9830221303133004,1.0,True
G85647,1,-0.0704915540273727,0.5970409998693564,0.9666666666666668,True
G85651,1,-0.0196711727763536,0.9745208209328802,1.0,False
G85662,1,0.09347437270928,0.9999966865859596,1.0,False
G85673,1,0.2684215281232568,0.9999998843811038,1.0,False
G85674,1,-0.0560382582590494,0.8977254963758775,1.0,True
G85681,1,0.1390328857600052,0.9999958114728325,1.0,False
G85685,1,0.0011820506498724,0.9678877469223351,1.0,False
G85690,1,0.2205026889479373,0.9999175800597508,1.0,False
G85695,1,0.2267501953570438,0.999999999999538,1.0,False
G85696,1,0.0257025589767355,0.999998352078184,1.0,False
G85698,1,0.0514016514314626,0.9989966595526414,1.0,False
G85705,2,0.0301894617987668,0.9999638499229744,1.0,True
G85706,1,0.0318637961689502,0.9963531473408114,1.0,False
G85708,3,0.1348033050939868,0.6841213870802869,1.0,False
G85715,1,0.0454624680832156,0.9999999179870008,1.0,False
G85716,1,-0.0014588380235472,0.9403138578026236,1.0,False
G85721,1,0.0470323471467343,0.9117730736823176,1.0,False
G85722,1,0.1250427416478986,0.9999458384546306,1.0,False
G85724,3,0.1249258636489767,0.9999670620732192,1.0,True
G85726,2,0.0672035085598508,0.9838216268151492,1.0,True
G85727,2,0.1483147373893139,0.5207025784015529,0.6333333333333333,True
G85736,1,0.1974749106875012,0.9999589008879732,1.0,False
H81002,1,-0.0061608185594392,0.6818600609240068,1.0,False
H81003,3,0.0649138246512124,0.6708416983810347,1.0,False
H81004,3,0.0885494837775604,0.7433116821947319,1.0,False
H81005,2,0.1050957887585964,0.9400943841440612,1.0,False
H81006,2,0.2033140279737046,0.7105123983630665,0.9666666666666668,False
H81009,3,0.2996373187350347,0.9992592439750916,1.0,False
H81010,3,0.0918018144163908,0.7554152324807034,1.0,False
H81011,1,0.0236818737169192,0.9989736200821516,1.0,False
H81013,1,-0.0038885248072049,0.8581956173436899,1.0,True
H81015,3,0.1195697878435459,0.9327653973816596,1.0,False
H81016,2,0.0759441765468308,0.9959579226435958,1.0,True
H81017,2,0.189327300449654,0.5383334158033006,0.7333333333333333,True
H81019,3,0.2040049834456862,0.984283098422123,1.0,False
H81020,2,0.1251215523276809,0.9926131437834164,1.0,False
H81021,2,0.1619247741920007,0.929892355999552,1.0,False
H81022,2,0.1363772898426333,0.9219021643933938,1.0,True
H81023,2,0.0942822577349941,0.5400036170278124,0.7,True
H81024,3,0.245892134066775,0.9990563619934832,1.0,False
H81025,2,0.1718917418870596,0.9213998114516608,1.0,False
H81026,1,-0.0733359159659804,0.4813452167522935,0.8333333333333334,True
H81027,3,0.084305488356357,0.4780771488887732,0.6333333333333333,False
H81028,2,0.0360718244414079,0.9060429196041933,1.0,False
H81029,1,0.0705085828299103,0.99999999999946,1.0,False
H81030,3,0.077315069172978,0.7969092503314743,1.0,True
H81031,3,0.2695096797151607,0.9998752444655548,1.0,False
H81032,3,0.1713056128529207,0.9833129588463778,1.0,False
H81033,3,0.2035396590792155,0.5926578670924816,0.9,True
H81034,3,0.1374359475285791,0.9208264988503186,1.0,True
H81035,1,0.0672494259885612,0.9938003625939262,1.0,False
H81036,3,0.1921698929131211,0.8791499526033707,1.0,False
H81038,1,-0.024402901179823,0.7820719231704533,1.0,False
H81039,2,0.1311836532457513,0.9700755986391514,1.0,False
H81040,2,0.142932878498985,0.9868519623100056,1.0,False
H81041,3,0.1066425500539084,0.9200197865282894,1.0,False
H81042,3,0.3101262004699519,0.995636329925309,1.0,False
H81043,2,0.0652225652325298,0.964334165877463,1.0,False
H81044,1,0.0610460479028078,0.8559418746385574,1.0,False
H81045,3,0.2183052928915995,0.997325986974782,1.0,False
H81046,1,0.1155069393791705,0.996771835016112,1.0,False
H81047,2,0.2185149369882032,0.9989617113453916,1.0,False
H81048,3,0.1752873293310517,0.9972706526762568,1.0,False
H81050,3,0.297940335035146,0.9999625804439554,1.0,False
H81051,3,0.2699105607160832,0.9986257280067944,1.0,False
H81052,3,0.3025418863341759,0.9998388112834252,1.0,False
H81053,2,0.0790527554776969,0.9946546757574044,1.0,True
H81055,2,0.1742672038172878,0.9238573284195736,1.0,True
H81056,1,-0.0693466293004433,0.9200647761215462,1.0,True
H81057,3,0.1404355686516911,0.7974424585690449,1.0,True
H81058,2,0.1934075408381364,0.7697488377540048,1.0,True
H81061,3,0.2031950558503536,0.992585055807259,1.0,False
H81062,2,0.0534747862527491,0.5693981740797002,0.9333333333333332,False
H81064,3,0.2799489401830148,0.9999176420411698,1.0,False
H81065,3,0.041282769880199,0.5278956912843663,0.6,False
H81066,3,0.2442265783582655,0.999344230403932,1.0,False
H81067,2,0.1435391145372408,0.999749090196746,1.0,True
H81068,2,0.1924308479393564,0.9980750242703054,1.0,False
H81069,3,0.0992878680865805,0.500646657802811,0.8,True
H81070,3,0.1856452249741974,0.9754123730087032,1.0,False
H81071,3,0.1228950837416101,0.8508979398505486,1.0,False
H81072,2,0.0755252619842932,0.7601767168554787,1.0,False
H81073,3,0.0444830060651234,0.539681317236691,0.7333333333333333,False
H81074,2,0.0679311275881933,0.948044038664955,1.0,False
H81075,3,0.1536504691881404,0.942289066176833,1.0,False
H81076,2,0.2191192095071128,0.9974286150113169,1.0,False
H81077,2,0.0274563454016687,0.9304417317141808,1.0,False
H81078,3,0.0146377042444621,0.4524168435295336,0.5666666666666667,True
H81080,2,0.0129786303051764,0.6495006214353235,1.0,False
H81081,1,-0.0552737549066537,0.5218176361390426,1.0,True
H81082,3,0.1891116992564607,0.9910580622231676,1.0,False
H81084,2,0.1272918903443199,0.7926860091932164,1.0,True
H81085,2,0.1012098312001478,0.9466018793027138,1.0,False
H81086,1,0.0692946598023841,0.9143139437189444,1.0,False
H81087,2,0.1248916847455609,0.9806485029361924,1.0,True
H81088,3,0.1819304104059709,0.9906748188931712,1.0,False
H81089,3,0.1769053077506295,0.8564452809428886,1.0,False
H81090,3,0.2553286950199825,0.9759085415838044,1.0,False
H81091,2,0.055028838291147,0.870969716736578,1.0,True
H81094,3,0.2227450611243365,0.9910029459816576,1.0,False
H81095,1,-0.0179718619716159,0.5452767583791205,1.0,False
H81099,3,0.0211024445361891,0.5262891564546652,1.0,True
H81103,2,0.2395179221329065,0.9966729528553552,1.0,False
H81104,2,0.1038903230152687,0.5167824254818884,0.6,True
H81107,2,0.1754080099542308,0.9573635284832082,1.0,True
H81109,3,0.2247665939191419,0.998668886889506,1.0,False
H81110,1,0.115444053109523,0.9997523089746768,1.0,False
H81111,2,0.0883007471632791,0.9943687588510262,1.0,True
H81113,2,0.1482216778251824,0.655335251152191,0.9333333333333332,False
H81116,2,0.120868557141313,0.5339867510336662,0.6333333333333333,False
H81119,1,0.0110344616230293,0.7502842635692232,1.0,True
H81122,1,0.1711856073516544,0.9936067836588968,1.0,False
H81123,1,-0.0622677646989848,0.8818903152415477,1.0,True
H81126,3,0.2496145295860552,0.9745022326787472,1.0,False
H81128,3,0.3062629625158807,0.9998414874510572,1.0,False
H81129,2,0.1271829428944541,0.9866740802441096,1.0,False
H81130,2,0.1084523942238161,0.5496692804282067,0.8333333333333334,False
H81131,2,0.1347981630548659,0.9987580778130676,1.0,True
H81133,1,-0.0526168551642866,0.5611585048273939,0.7666666666666667,False
H81134,1,0.1075656188053271,0.996748331087296,1.0,False
H81615,1,0.0140593729911811,0.9985043958426688,1.0,False
H81618,2,0.1240140019979379,0.9415543665235864,1.0,False
H81632,2,0.0965358578928801,0.9771052635246884,1.0,False
H81638,3,0.1861328530748369,0.9271673849622276,1.0,False
H81641,1,-0.0353328524650095,0.9110418528384588,1.0,False
H81642,1,0.0101269468847995,0.9951719076910804,1.0,False
H81643,1,0.0481756879031713,0.9991507011546052,1.0,False
H81644,1,0.0731410783347394,0.5588741352701702,0.9,True
H81656,3,0.1105358904814583,0.6233465110056172,1.0,False
H81658,2,0.1338547682698343,0.999215651342512,1.0,True
H81663,3,0.1210971742506692,0.9978314263431032,1.0,True
H81672,3,0.2088571572746325,0.9723152396266552,1.0,False
H82003,3,0.2881607114270157,0.9994483142352686,1.0,False
H82004,2,0.0499120603779531,0.9322903409628296,1.0,False
H82005,3,0.2795838919384226,0.9999461969083476,1.0,False
H82006,2,0.0500041128293048,0.8255349258119369,1.0,False
H82007,3,0.1804233190846652,0.9839626968076552,1.0,False
H82009,3,0.0678193730239107,0.6764923141788076,1.0,True
H82011,3,0.2177485246384218,0.997036818784524,1.0,False
H82012,3,0.2606553176846788,0.9997416564762416,1.0,False
H82013,3,0.0174061035910682,0.799996152498892,1.0,True
H82014,3,0.2480003826346945,0.995912635345836,1.0,False
H82016,3,0.0498073827848549,0.5737169990359361,0.9,False
H82017,3,0.176440064804295,0.9883357197479274,1.0,True
H82020,3,0.1287132645766478,0.8881788741342121,1.0,False
H82021,2,0.0642891476055802,0.9750012682207768,1.0,False
H82022,3,0.2353554362776458,0.99815861595067,1.0,False
H82023,3,0.0155596764470786,0.803200596154069,1.0,True
H82025,3,0.0886535655488909,0.6472672298035808,0.9666666666666668,False
H82026,3,0.2359384630093465,0.9982170172096992,1.0,False
H82027,2,0.1123324987465135,0.9341990279404604,1.0,False
H82028,2,0.0668741706319347,0.9638426288096994,1.0,False
H82030,3,0.0819133290614156,0.8326833297124631,1.0,False
H82031,3,0.2343775502587161,0.9985688156704258,1.0,False
H82032,3,0.1883376450567463,0.930392088031034,1.0,False
H82033,1,-0.078498605309714,0.8977497044332057,1.0,True
H82034,3,0.2214624997807807,0.9988965184885784,1.0,False
H82035,3,0.2104732442034984,0.9997378637480958,1.0,False
H82036,3,0.2691290276314769,0.9998916118995964,1.0,False
H82037,2,0.110348778644447,0.9903829200503128,1.0,False
H82038,2,0.1039215712125488,0.9931301492553186,1.0,False
H82039,3,0.2503141739680396,0.9991395552985892,1.0,False
H82040,3,0.1082458678602204,0.75251662194592,1.0,False
H82041,3,0.1665956408500227,0.9501954261548607,1.0,False
H82042,2,0.2610250059280889,0.9964813588117524,1.0,False
H82043,2,-0.0026841748176367,0.911511751254924,1.0,False
H82044,3,0.0929664658083984,0.779014924004201,1.0,False
H82045,3,0.1289460130514713,0.9866011410646202,1.0,True
H82046,3,0.2298169116838574,0.9995502925354968,1.0,False
H82047,3,0.3058611463767846,0.9997033489537082,1.0,False
H82048,2,0.0175541999381248,0.849512019818261,1.0,False
H82049,2,0.114879486872581,0.7529809641341819,1.0,False
H82050,3,0.2277854713496754,0.9888850954615748,1.0,False
H82051,2,0.2167889978522397,0.975996929664111,1.0,False
H82052,2,0.2365016141895456,0.8627428472076527,1.0,False
H82053,2,0.1473057245751156,0.9962470370590492,1.0,False
H82055,2,0.1519714117455264,0.997725754571824,1.0,False
H82056,2,0.0570943787554696,0.928007556901591,1.0,False
H82057,3,0.2732906460513205,0.9999730793840504,1.0,False
H82058,3,0.1994807591812678,0.9975701139785076,1.0,False
H82059,3,0.2083959451547703,0.9994513813409944,1.0,False
H82060,1,-0.040390777266825,0.9145264774436728,1.0,True
H82061,3,0.0114235005475189,0.8636312951583573,1.0,True
H82063,2,0.1023956007631087,0.9920756575560896,1.0,False
H82064,3,0.2394027313576718,0.9944550524979414,1.0,False
H82065,2,0.216062700974592,0.9955222469584352,1.0,False
H82066,3,0.2517168690380346,0.9997001637852369,1.0,False
H82067,3,0.3062605994296433,0.9999397972266956,1.0,False
H82070,2,0.2745517280533476,0.9993491936778026,1.0,False
H82072,3,0.3048611242789684,0.99997902287455,1.0,False
H82076,3,0.0786226988638634,0.99992054911573,1.0,True
H82077,2,0.0120951782877358,0.8661094216893622,1.0,False
H82078,2,0.0104160366292494,0.821487533464793,1.0,False
H82084,3,0.2854537728291308,0.9981027546797956,1.0,False
H82087,2,0.1301071955894222,0.953863229080384,1.0,False
H82088,3,0.0441961319995771,0.9723905287915668,1.0,True
H82089,3,0.0476272298070576,0.527341366578991,0.6666666666666666,True
H82091,2,0.0713535593231887,0.730145933295141,1.0,False
H82092,2,0.0864355783120973,0.9767923313638048,1.0,False
H82095,2,0.161789603630134,0.9966392932529108,1.0,False
H82096,2,0.0271790302827858,0.8557198142420378,1.0,False
H82098,3,0.2677052432532397,0.99966776509373,1.0,False
H82099,3,0.1614972670493856,0.9883425648840174,1.0,False
H82100,2,0.1385728027835954,0.9005713342933565,1.0,False
H82615,2,-0.0010787143165049,0.7656519461994338,1.0,False
H82640,3,0.2755019192586487,0.9996582103306764,1.0,False
H83001,1,0.075080655201348,0.9998469175298264,1.0,False
H83004,3,0.0412587405055276,0.471504926479965,0.8666666666666667,True
H83005,1,-0.0575187332895383,0.8786856368912603,1.0,False
H83006,1,0.1635350859057875,0.9999663398845144,1.0,False
H83007,3,0.3251453464699443,0.9998308276670796,1.0,False
H83008,1,0.0074619242085441,0.992009397715395,1.0,False
H83009,2,0.0532605839603466,0.8450904446951776,1.0,False
H83010,2,0.0615719509646108,0.9718279654429948,1.0,True
H83011,3,0.0719958514218511,0.9999506606955748,1.0,True
H83012,3,0.2315363323050748,0.9888607550513824,1.0,False
H83013,1,0.1380858280825285,0.8566552921962347,1.0,False
H83014,2,0.1132935323337289,0.9175831499250036,1.0,False
H83015,2,0.1330334758138783,0.94307151124807,1.0,True
H83016,2,0.0162810778989849,0.9996555778013394,1.0,True
H83017,1,0.2310305225295406,0.9999993282660052,1.0,False
H83018,2,0.0092002423662015,0.9041471014879028,1.0,False
H83019,1,0.1834755186280628,0.9999999999413376,1.0,False
H83020,1,0.2529102258989098,0.9999992608005672,1.0,False
H83021,3,0.1511289404323866,0.9031073685138404,1.0,False
H83022,1,-0.0502432377732011,0.8151577031902644,1.0,False
H83023,1,-0.0023430481270978,0.6170323063545193,0.9333333333333332,False
H83024,1,0.1009835450917287,0.9898322733629584,1.0,False
H83028,1,-0.0154025738080298,0.5575672870243966,0.9333333333333332,True
H83029,3,0.2202809980618877,0.9991301449518172,1.0,False
H83030,3,0.177607788551722,0.989273819038686,1.0,True
H83031,1,0.0528379256669128,0.9908270663169896,1.0,False
H83033,1,-0.0936234966855546,0.663362494908398,1.0,True
H83034,1,0.1318167384014672,0.9996170480006348,1.0,False
H83037,3,0.2661394840748382,0.9974871442971848,1.0,False
H83039,2,0.1825410816043864,0.8471949852428411,1.0,False
H83042,1,0.1145666299023457,0.9984363705899172,1.0,False
H83043,1,0.0050137099088704,0.7163954895089986,1.0,True
H83044,1,0.1092022730704804,0.9894066743008888,1.0,False
H83049,1,0.1550111651621972,0.9999999746088588,1.0,False
H83051,1,0.1632713937254592,0.9998184033955568,1.0,False
H83052,2,0.101951049675733,0.812563133869415,1.0,False
H83053,1,0.0105068303419038,0.9835094122461304,1.0,False
H83608,1,0.1493704233061472,0.9844854278036465,1.0,False
H83609,3,0.1850088443975686,0.8073376038663288,1.0,False
H83611,3,0.2078256677806494,0.9266400693975134,1.0,False
H83624,1,0.1719646219605815,0.9997989509168944,1.0,False
H83627,2,0.0508764593929995,0.5166051617380136,0.5666666666666667,True
